Close,High,Low,Open,Volume,MA50,RSI,MACD,Signal
GC=F,GC=F,GC=F,GC=F,GC=F,,,,
1214.0,1214.0,1199.699951171875,1199.699951171875,401,1191.0960009765624,53.64062093557838,1.348808361920419,HOLD
1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,114,1191.1300024414063,55.60944269501448,2.204251184283521,HOLD
1182.4000244140625,1205.9000244140625,1176.699951171875,1203.0999755859375,143,1190.78400390625,43.09703220438573,0.6672605009155177,HOLD
1174.5,1178.0999755859375,1170.0,1178.0999755859375,23,1190.1320043945314,42.411252571766674,-1.1737323544541596,HOLD
1186.800048828125,1189.4000244140625,1177.5,1177.5,38,1189.7800048828126,48.22695240129054,-1.6229184537194214,HOLD
1193.199951171875,1198.699951171875,1186.9000244140625,1187.5,48,1189.6380029296874,47.51346868083724,-1.446490308636612,HOLD
1190.300048828125,1194.5999755859375,1189.9000244140625,1194.5,14,1189.5060034179687,47.6849221554249,-1.5228221400395796,HOLD
1182.4000244140625,1186.0,1179.699951171875,1181.5,44,1189.13400390625,43.94566034035471,-2.194745642858379,HOLD
1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,51,1188.72400390625,48.67946426805062,-2.1622577567206918,HOLD
1183.199951171875,1190.5,1179.300048828125,1189.699951171875,26,1188.1360034179688,43.960736912616056,-2.5823533656632662,HOLD
1192.5999755859375,1194.800048828125,1189.699951171875,1194.5999755859375,10,1187.83400390625,51.821070661940894,-2.132875410532506,HOLD
1218.4000244140625,1218.4000244140625,1191.0,1192.699951171875,34,1188.1220043945314,56.86498664070694,0.29997166224779903,HOLD
1225.4000244140625,1225.5999755859375,1214.5,1214.5,35,1188.6180053710937,65.43667920652783,2.7605781572215164,HOLD
1225.5,1225.5,1214.800048828125,1218.5,12,1189.2100048828124,58.24664759731626,4.664891730676345,HOLD
1227.800048828125,1228.0999755859375,1222.5999755859375,1224.5,8,1190.4840063476563,55.46753334687521,6.287052025277262,HOLD
1206.9000244140625,1223.9000244140625,1206.0,1223.9000244140625,9,1191.2940063476562,48.98529603967754,5.820106439532765,HOLD
1208.9000244140625,1210.800048828125,1205.0999755859375,1205.0999755859375,11,1192.2700073242188,61.276595744680854,5.547388944725753,HOLD
1204.4000244140625,1204.5,1203.699951171875,1204.5,43,1193.3440087890624,63.10255513225,4.911715874967058,HOLD
1204.300048828125,1211.9000244140625,1204.300048828125,1211.5999755859375,8,1194.3880102539063,58.58685808204474,4.349734836187736,HOLD
1187.199951171875,1193.5999755859375,1186.0,1193.5999755859375,40,1195.080009765625,47.3357039092821,2.496377286586039,HOLD
1185.9000244140625,1185.9000244140625,1185.9000244140625,1185.9000244140625,200216,1195.7320092773436,48.01800920035236,0.9122197551009776,HOLD
1188.0999755859375,1192.0,1179.5999755859375,1187.0999755859375,52705,1196.5280078125,52.70652826627777,-0.16389322815484775,HOLD
1189.4000244140625,1193.300048828125,1185.699951171875,1187.800048828125,4748,1197.2880078125,50.150174368448965,-0.901459808577556,HOLD
1188.300048828125,1204.0,1184.300048828125,1190.5999755859375,1236,1197.6720092773437,52.68143660308577,-1.5567671605058422,HOLD
1194.0999755859375,1194.300048828125,1186.0,1189.0,1003,1197.8580078125,50.81967213114754,-1.589912047546477,HOLD
1184.699951171875,1193.9000244140625,1179.0999755859375,1193.9000244140625,630,1197.7920068359374,27.563192944301136,-2.3474047015317865,HOLD
1174.9000244140625,1185.300048828125,1173.0,1184.9000244140625,447,1197.4560083007811,17.58660891694194,-3.695680137080444,HOLD
1167.800048828125,1177.300048828125,1164.0,1176.4000244140625,390,1196.8660083007812,16.01883537023724,-5.276140491525666,HOLD
